am_id,acct_key,advisor_sid,month_id,end_balance,credited_amt,txn_count,is_zero_balance,present_prior_month,prior_end_balance,prior_credited_amt
2871|V000019|202604,2871,V000019,202604,1487522.54,2154.85,3,false,false,0.00,0.00
2871|V000019|202605,2871,V000019,202605,1517272.99,1165.71,2,false,true,1487522.54,2154.85
2871|V000019|202606,2871,V000019,202606,1502397.76,1059.56,1,false,true,1517272.99,1165.71
2878|V000019|202604,2878,V000019,202604,300237.00,0.00,0,false,false,0.00,0.00
2878|V000019|202605,2878,V000019,202605,306241.74,602.55,2,false,true,300237.00,0.00
2878|V000019|202606,2878,V000019,202606,303239.37,992.55,4,false,true,306241.74,602.55
2885|V000019|202604,2885,V000019,202604,1581772.94,1650.13,2,false,false,0.00,0.00
2885|V000019|202605,2885,V000019,202605,1613408.40,2597.09,5,false,true,1581772.94,1650.13
2885|V000019|202606,2885,V000019,202606,1597590.67,1090.80,1,false,true,1613408.40,2597.09
2892|V000019|202604,2892,V000019,202604,2137522.16,2052.86,3,false,false,0.00,0.00
2892|V000019|202605,2892,V000019,202605,2180272.61,2118.07,3,false,true,2137522.16,2052.86
2892|V000019|202606,2892,V000019,202606,2158897.39,1532.07,2,false,true,2180272.61,2118.07
2899|V000019|202604,2899,V000019,202604,926154.25,2351.08,4,false,false,0.00,0.00
2899|V000019|202605,2899,V000019,202605,944677.34,2182.88,4,false,true,926154.25,2351.08
2899|V000019|202606,2899,V000019,202606,935415.80,2220.90,2,false,true,944677.34,2182.88
2906|V000019|202604,2906,V000019,202604,181791.35,3860.67,6,false,false,0.00,0.00
2906|V000019|202605,2906,V000019,202605,185427.18,1996.12,3,false,true,181791.35,3860.67
2906|V000019|202606,2906,V000019,202606,183609.26,3252.54,7,false,true,185427.18,1996.12
2913|V000019|202604,2913,V000019,202604,583441.49,949.08,3,false,false,0.00,0.00
2913|V000019|202605,2913,V000019,202605,595110.32,2790.27,4,false,true,583441.49,949.08
2913|V000019|202606,2913,V000019,202606,589275.91,3424.22,6,false,true,595110.32,2790.27
2920|V000019|202604,2920,V000019,202604,789422.05,2281.24,4,false,false,0.00,0.00
2920|V000019|202605,2920,V000019,202605,805210.49,2804.29,4,false,true,789422.05,2281.24
2920|V000019|202606,2920,V000019,202606,797316.27,1339.51,3,false,true,805210.49,2804.29
2927|V000020|202604,2927,V000020,202604,2200899.12,2187.91,6,false,false,0.00,0.00
2927|V000020|202605,2927,V000020,202605,2244917.10,2355.83,4,false,true,2200899.12,2187.91
2927|V000020|202606,2927,V000020,202606,2222908.11,1266.80,4,false,true,2244917.10,2355.83
2934|V000020|202604,2934,V000020,202604,1108872.72,1599.95,5,false,false,0.00,0.00
2934|V000020|202605,2934,V000020,202605,1131050.17,4354.88,5,false,true,1108872.72,1599.95
2934|V000020|202606,2934,V000020,202606,1119961.44,978.10,2,false,true,1131050.17,4354.88
2941|V000020|202604,2941,V000020,202604,1790977.01,518.50,2,false,false,0.00,0.00
2941|V000020|202605,2941,V000020,202605,1826796.55,2185.11,3,false,true,1790977.01,518.50
2941|V000020|202606,2941,V000020,202606,1808886.78,2058.63,4,false,true,1826796.55,2185.11
2948|V000020|202604,2948,V000020,202604,976368.31,2279.69,4,false,false,0.00,0.00
2948|V000020|202605,2948,V000020,202605,995895.67,488.72,1,false,true,976368.31,2279.69
2948|V000020|202606,2948,V000020,202606,986131.99,606.77,1,false,true,995895.67,488.72
2955|V000020|202604,2955,V000020,202604,1875724.89,3261.94,4,false,false,0.00,0.00
2955|V000020|202605,2955,V000020,202605,1913239.39,2874.15,5,false,true,1875724.89,3261.94
2955|V000020|202606,2955,V000020,202606,1894482.14,2190.79,2,false,true,1913239.39,2874.15
2962|V000020|202604,2962,V000020,202604,2252192.82,2505.68,3,false,false,0.00,0.00
2962|V000020|202605,2962,V000020,202605,2297236.68,3877.15,6,false,true,2252192.82,2505.68
2962|V000020|202606,2962,V000020,202606,2274714.75,3663.77,6,false,true,2297236.68,3877.15
2969|V000020|202604,2969,V000020,202604,1412502.67,1544.59,2,false,false,0.00,0.00
2969|V000020|202605,2969,V000020,202605,1440752.72,1325.51,3,false,true,1412502.67,1544.59
2969|V000020|202606,2969,V000020,202606,1426627.69,1573.37,3,false,true,1440752.72,1325.51
2976|V000020|202604,2976,V000020,202604,1593598.55,424.58,1,false,false,0.00,0.00
2976|V000020|202605,2976,V000020,202605,1625470.52,1149.33,1,false,true,1593598.55,424.58
2976|V000020|202606,2976,V000020,202606,1609534.53,1482.73,2,false,true,1625470.52,1149.33
2983|V000020|202604,2983,V000020,202604,605823.25,2970.82,4,false,false,0.00,0.00
2983|V000020|202605,2983,V000020,202605,617939.72,3000.56,4,false,true,605823.25,2970.82
2983|V000020|202606,2983,V000020,202606,611881.48,4464.70,5,false,true,617939.72,3000.56
2990|V000020|202604,2990,V000020,202604,1483438.04,2251.97,3,false,false,0.00,0.00
2990|V000020|202605,2990,V000020,202605,1513106.80,1377.37,2,false,true,1483438.04,2251.97
2990|V000020|202606,2990,V000020,202606,1498272.42,3969.08,5,false,true,1513106.80,1377.37
