nnm_id,advisor_sid,month_id,category,category_source,mtd_nnm,ytd_nnm,entry_dt,as_of_dt
V000015|202601|YI,V000015,202601,YI,YINNM,136162.55,136162.55,2026-01-01 00:00:00,2026-06-30 00:00:00
V000015|202602|YI,V000015,202602,YI,YINNM,146639.13,282801.68,2026-02-01 00:00:00,2026-06-30 00:00:00
V000015|202603|YI,V000015,202603,YI,YINNM,240756.33,523558.01,2026-03-01 00:00:00,2026-06-30 00:00:00
V000015|202604|YI,V000015,202604,YI,YINNM,317210.99,840769.00,2026-04-01 00:00:00,2026-06-30 00:00:00
V000015|202605|YI,V000015,202605,YI,YINNM,-120647.02,720121.98,2026-05-01 00:00:00,2026-06-30 00:00:00
V000015|202606|YI,V000015,202606,YI,YINNM,141973.90,862095.88,2026-06-01 00:00:00,2026-06-30 00:00:00
V000016|202601|YI,V000016,202601,YI,YINNM,-464909.23,-464909.23,2026-01-01 00:00:00,2026-06-30 00:00:00
V000016|202602|YI,V000016,202602,YI,YINNM,627160.72,162251.49,2026-02-01 00:00:00,2026-06-30 00:00:00
V000016|202603|YI,V000016,202603,YI,YINNM,472392.56,634644.05,2026-03-01 00:00:00,2026-06-30 00:00:00
V000016|202604|YI,V000016,202604,YI,YINNM,584127.46,1218771.51,2026-04-01 00:00:00,2026-06-30 00:00:00
V000016|202605|YI,V000016,202605,YI,YINNM,545285.81,1764057.32,2026-05-01 00:00:00,2026-06-30 00:00:00
V000016|202606|YI,V000016,202606,YI,YINNM,496396.48,2260453.80,2026-06-01 00:00:00,2026-06-30 00:00:00
V000017|202601|YI,V000017,202601,YI,YINNM,175865.89,175865.89,2026-01-01 00:00:00,2026-06-30 00:00:00
V000017|202602|YI,V000017,202602,YI,YINNM,234331.62,410197.51,2026-02-01 00:00:00,2026-06-30 00:00:00
V000017|202603|YI,V000017,202603,YI,YINNM,108843.98,519041.49,2026-03-01 00:00:00,2026-06-30 00:00:00
V000017|202604|YI,V000017,202604,YI,YINNM,-171065.23,347976.26,2026-04-01 00:00:00,2026-06-30 00:00:00
V000017|202605|YI,V000017,202605,YI,YINNM,77410.07,425386.33,2026-05-01 00:00:00,2026-06-30 00:00:00
V000017|202606|YI,V000017,202606,YI,YINNM,42771.77,468158.10,2026-06-01 00:00:00,2026-06-30 00:00:00
V000018|202601|YI,V000018,202601,YI,YINNM,157991.40,157991.40,2026-01-01 00:00:00,2026-06-30 00:00:00
V000018|202602|YI,V000018,202602,YI,YINNM,-253550.14,-95558.74,2026-02-01 00:00:00,2026-06-30 00:00:00
V000018|202603|YI,V000018,202603,YI,YINNM,-276276.67,-371835.41,2026-03-01 00:00:00,2026-06-30 00:00:00
V000018|202604|YI,V000018,202604,YI,YINNM,168042.51,-203792.90,2026-04-01 00:00:00,2026-06-30 00:00:00
V000018|202605|YI,V000018,202605,YI,YINNM,202232.72,-1560.18,2026-05-01 00:00:00,2026-06-30 00:00:00
V000018|202606|YI,V000018,202606,YI,YINNM,295953.71,294393.53,2026-06-01 00:00:00,2026-06-30 00:00:00
V000019|202601|YI,V000019,202601,YI,YINNM,250997.66,250997.66,2026-01-01 00:00:00,2026-06-30 00:00:00
V000019|202602|YI,V000019,202602,YI,YINNM,340701.83,591699.49,2026-02-01 00:00:00,2026-06-30 00:00:00
V000019|202603|YI,V000019,202603,YI,YINNM,210864.06,802563.55,2026-03-01 00:00:00,2026-06-30 00:00:00
V000019|202604|YI,V000019,202604,YI,YINNM,112309.54,914873.09,2026-04-01 00:00:00,2026-06-30 00:00:00
V000019|202605|YI,V000019,202605,YI,YINNM,373616.56,1288489.65,2026-05-01 00:00:00,2026-06-30 00:00:00
V000019|202606|YI,V000019,202606,YI,YINNM,-146643.36,1141846.29,2026-06-01 00:00:00,2026-06-30 00:00:00
V000020|202601|YI,V000020,202601,YI,YINNM,189660.26,189660.26,2026-01-01 00:00:00,2026-06-30 00:00:00
V000020|202602|YI,V000020,202602,YI,YINNM,206399.11,396059.37,2026-02-01 00:00:00,2026-06-30 00:00:00
V000020|202603|YI,V000020,202603,YI,YINNM,264865.36,660924.73,2026-03-01 00:00:00,2026-06-30 00:00:00
V000020|202604|YI,V000020,202604,YI,YINNM,190639.92,851564.65,2026-04-01 00:00:00,2026-06-30 00:00:00
V000020|202605|YI,V000020,202605,YI,YINNM,177276.04,1028840.69,2026-05-01 00:00:00,2026-06-30 00:00:00
V000020|202606|YI,V000020,202606,YI,YINNM,263924.49,1292765.18,2026-06-01 00:00:00,2026-06-30 00:00:00
