txn_id,trade_ref_no,split_seq_no,advisor_sid,acct_key,product_id,month_id,trade_dt,proc_dt,days_to_process,credited_amt,non_credited_amt,firm_credited_amt,advisor_credited_amt,pre_split_amt,split_pct,reason_cd,is_credited,standard_rate_bps,client_rate_bps,discount_amt,eff_disc_pct,grid_reduction,rpg,concession_type,file_key,trade_description
101246|1|V000012,101246,1,V000012,2381,ELIS|EQ,202606,2026-06-06 00:00:00,2026-06-06 00:00:00,1,1005.63,0.00,1005.63,1005.63,1183.09,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Equities
101247|1|V000012,101247,1,V000012,2430,ELIS|EQ,202606,2026-06-23 00:00:00,2026-06-23 00:00:00,1,2510.58,0.00,2510.58,2510.58,2953.63,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG014,STD,daily_trade_details,Equities
101248|1|V000012,101248,1,V000012,2395,ELIS|OP,202606,2026-06-14 00:00:00,2026-06-14 00:00:00,3,1196.86,0.00,1196.86,1196.86,1408.07,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG009,STD,daily_trade_details,Options
101249|1|V000012,101249,1,V000012,2395,ELIS|OP,202606,2026-06-04 00:00:00,2026-06-04 00:00:00,1,1163.68,0.00,1163.68,1163.68,1369.04,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG009,STD,daily_trade_details,Options
101250|1|V000012,101250,1,V000012,2388,FCOT|,202606,2026-06-08 00:00:00,2026-06-08 00:00:00,4,851.13,0.00,851.13,851.13,1001.33,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Other
101251|1|V000012,101251,1,V000012,2423,FCOT|,202606,2026-06-04 00:00:00,2026-06-04 00:00:00,3,2030.50,0.00,2030.50,2030.50,2388.82,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG013,STD,daily_trade_details,Fixed Income – Other
101252|1|V000012,101252,1,V000012,2367,FCCD|,202606,2026-06-03 00:00:00,2026-06-03 00:00:00,4,1032.17,0.00,1032.17,1032.17,1214.32,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG005,STD,daily_trade_details,Cash Management – Brokered CDs
101253|1|V000012,101253,1,V000012,2367,FCCD|,202606,2026-06-29 00:00:00,2026-06-29 00:00:00,1,1237.24,0.00,1237.24,1237.24,1455.57,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG005,STD,daily_trade_details,Cash Management – Brokered CDs
101254|1|V000012,101254,1,V000012,2395,FIX|,202606,2026-06-04 00:00:00,2026-06-04 00:00:00,2,1574.37,0.00,1574.37,1574.37,1852.20,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG009,STD,daily_trade_details,Life & Annuities — FIX
101255|1|V000012,101255,1,V000012,2423,FIX|,202606,2026-06-19 00:00:00,2026-06-19 00:00:00,4,1798.57,0.00,1798.57,1798.57,2115.96,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG013,STD,daily_trade_details,Life & Annuities — FIX
101256|1|V000012,101256,1,V000012,2416,VARI|,202606,2026-06-07 00:00:00,2026-06-07 00:00:00,2,492.99,0.00,492.99,492.99,579.99,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — VARI
101257|1|V000012,101257,1,V000012,2402,VARI|,202606,2026-06-08 00:00:00,2026-06-08 00:00:00,5,1543.01,0.00,1543.01,1543.01,1815.31,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — VARI
101258|1|V000012,101258,1,V000012,2409,ALTI|,202606,2026-06-02 00:00:00,2026-06-02 00:00:00,1,2511.11,0.00,2511.11,2511.11,2954.25,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Alternative Investments
101259|1|V000012,101259,1,V000012,2416,ALTI|,202606,2026-06-21 00:00:00,2026-06-21 00:00:00,2,2510.56,0.00,2510.56,2510.56,2953.60,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Alternative Investments
101260|1|V000012,101260,1,V000012,2367,LEND|MGN,202606,2026-06-09 00:00:00,2026-06-09 00:00:00,5,438.40,0.00,438.40,438.40,515.77,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG005,STD,daily_trade_details,Lending – Margin
101261|1|V000012,101261,1,V000012,2395,LEND|MGN,202606,2026-06-12 00:00:00,2026-06-12 00:00:00,2,2230.82,0.00,2230.82,2230.82,2624.50,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG009,STD,daily_trade_details,Lending – Margin
101262|1|V000012,101262,1,V000012,2430,EDK|,202606,2026-06-06 00:00:00,2026-06-06 00:00:00,5,2233.57,0.00,2233.57,2233.57,2627.73,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG014,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
101263|1|V000012,101263,1,V000012,2430,EDK|,202606,2026-06-23 00:00:00,2026-06-23 00:00:00,1,460.85,0.00,460.85,460.85,542.18,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG014,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
101264|1|V000013,101264,1,V000013,2451,OISC|,202604,2026-04-29 00:00:00,2026-04-29 00:00:00,4,1967.67,0.00,1967.67,1967.67,2314.91,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG010,STD,daily_trade_details,Managed Accounts — OISC
101265|1|V000013,101265,1,V000013,2458,OISC|,202604,2026-04-11 00:00:00,2026-04-11 00:00:00,3,1704.02,0.00,1704.02,1704.02,2004.73,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Managed Accounts — OISC
101266|1|V000013,101266,1,V000013,2465,JPMC|,202604,2026-04-09 00:00:00,2026-04-09 00:00:00,2,2553.17,0.00,2553.17,2553.17,3003.73,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — JPMC
101267|1|V000013,101267,1,V000013,2472,JPMC|,202604,2026-04-20 00:00:00,2026-04-20 00:00:00,3,1085.75,0.00,1085.75,1085.75,1277.35,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG013,STD,daily_trade_details,Managed Accounts — JPMC
101268|1|V000013,101268,1,V000013,2437,ATMF|,202604,2026-04-30 00:00:00,2026-04-30 00:00:00,1,2402.24,0.00,2402.24,2402.24,2826.17,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Mutual Funds
101269|1|V000013,101269,1,V000013,2500,ATMF|,202604,2026-04-22 00:00:00,2026-04-22 00:00:00,2,1396.02,0.00,1396.02,1396.02,1642.37,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Trails – Mutual Funds
101270|1|V000013,101270,1,V000013,2479,ITMF|,202604,2026-04-16 00:00:00,2026-04-16 00:00:00,4,1578.32,0.00,1578.32,1578.32,1856.85,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG014,STD,daily_trade_details,Trails – Life & Annuities — ITMF
101271|1|V000013,101271,1,V000013,2493,ITMF|,202604,2026-04-21 00:00:00,2026-04-21 00:00:00,1,486.64,0.00,486.64,486.64,572.52,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ITMF
101272|1|V000013,101272,1,V000013,2493,ADVA|,202604,2026-04-22 00:00:00,2026-04-22 00:00:00,4,371.18,0.00,371.18,371.18,436.68,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ADVA
101273|1|V000013,101273,1,V000013,2444,ADVA|,202604,2026-04-27 00:00:00,2026-04-27 00:00:00,5,1111.89,0.00,1111.89,1111.89,1308.10,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ADVA
101274|1|V000013,101274,1,V000013,2472,PRDP|,202604,2026-04-26 00:00:00,2026-04-26 00:00:00,1,1189.53,0.00,1189.53,1189.53,1399.44,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG013,STD,daily_trade_details,Cash Management – Premium Deposits
101275|1|V000013,101275,1,V000013,2444,PRDP|,202604,2026-04-15 00:00:00,2026-04-15 00:00:00,1,1364.19,0.00,1364.19,1364.19,1604.93,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Premium Deposits
101276|1|V000013,101276,1,V000013,2458,PCS|,202604,2026-04-22 00:00:00,2026-04-22 00:00:00,3,2009.23,0.00,2009.23,2009.23,2363.80,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Referrals & Revenue Share – Situational Partnership
101277|1|V000013,101277,1,V000013,2458,PCS|,202604,2026-04-10 00:00:00,2026-04-10 00:00:00,2,506.92,0.00,506.92,506.92,596.38,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Referrals & Revenue Share – Situational Partnership
101278|1|V000013,101278,1,V000013,2458,529T|,202604,2026-04-02 00:00:00,2026-04-02 00:00:00,3,2554.27,0.00,2554.27,2554.27,3005.03,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,529 Plans
101279|1|V000013,101279,1,V000013,2486,529T|,202604,2026-04-07 00:00:00,2026-04-07 00:00:00,1,2380.37,0.00,2380.37,2380.37,2800.43,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG015,STD,daily_trade_details,529 Plans
101280|1|V000013,101280,1,V000013,2458,DAF|,202604,2026-04-04 00:00:00,2026-04-04 00:00:00,3,2563.81,0.00,2563.81,2563.81,3016.24,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Donor Advised Funds
101281|1|V000013,101281,1,V000013,2500,DAF|,202604,2026-04-07 00:00:00,2026-04-07 00:00:00,5,1450.75,0.00,1450.75,1450.75,1706.76,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Donor Advised Funds
101282|1|V000013,101282,1,V000013,2500,ELIS|EQ,202604,2026-04-05 00:00:00,2026-04-05 00:00:00,1,1599.82,0.00,1599.82,1599.82,1882.14,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Equities
101283|1|V000013,101283,1,V000013,2451,ELIS|EQ,202604,2026-04-08 00:00:00,2026-04-08 00:00:00,5,897.14,0.00,897.14,897.14,1055.45,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG010,STD,daily_trade_details,Equities
101284|1|V000013,101284,1,V000013,2465,ELIS|OP,202604,2026-04-23 00:00:00,2026-04-23 00:00:00,5,741.26,0.00,741.26,741.26,872.07,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Options
101285|1|V000013,101285,1,V000013,2500,ELIS|OP,202604,2026-04-15 00:00:00,2026-04-15 00:00:00,1,881.72,0.00,881.72,881.72,1037.32,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Options
101286|1|V000013,101286,1,V000013,2479,FMXX|,202604,2026-04-02 00:00:00,2026-04-02 00:00:00,3,1774.22,0.00,1774.22,1774.22,2087.32,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG014,STD,daily_trade_details,Fixed Income – Municipal Bonds
101287|1|V000013,101287,1,V000013,2479,FMXX|,202604,2026-04-04 00:00:00,2026-04-04 00:00:00,5,2241.99,0.00,2241.99,2241.99,2637.63,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG014,STD,daily_trade_details,Fixed Income – Municipal Bonds
101288|1|V000013,101288,1,V000013,2486,FCCD|,202604,2026-04-02 00:00:00,2026-04-02 00:00:00,2,1439.82,0.00,1439.82,1439.82,1693.91,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG015,STD,daily_trade_details,Cash Management – Brokered CDs
101289|1|V000013,101289,1,V000013,2437,FCCD|,202604,2026-04-15 00:00:00,2026-04-15 00:00:00,3,939.25,0.00,939.25,939.25,1105.00,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Brokered CDs
101290|1|V000013,101290,1,V000013,2437,LIFE|,202604,2026-04-29 00:00:00,2026-04-29 00:00:00,5,1201.28,0.00,1201.28,1201.28,1413.27,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — LIFE
101291|1|V000013,101291,1,V000013,2437,LIFE|,202604,2026-04-23 00:00:00,2026-04-23 00:00:00,4,2577.61,0.00,2577.61,2577.61,3032.48,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — LIFE
101292|1|V000013,101292,1,V000013,2444,ALTI|,202604,2026-04-11 00:00:00,2026-04-11 00:00:00,3,2409.09,0.00,2409.09,2409.09,2834.22,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Alternative Investments
101293|1|V000013,101293,1,V000013,2444,ALTI|,202604,2026-04-16 00:00:00,2026-04-16 00:00:00,4,1739.79,0.00,1739.79,1739.79,2046.81,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Alternative Investments
101294|1|V000013,101294,1,V000013,2437,DCCR|,202604,2026-04-11 00:00:00,2026-04-11 00:00:00,3,1662.82,0.00,1662.82,1662.82,1956.26,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Defined Contribution Advisory
101295|1|V000013,101295,1,V000013,2458,DCCR|,202604,2026-04-11 00:00:00,2026-04-11 00:00:00,1,548.03,0.00,548.03,548.03,644.75,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Defined Contribution Advisory
101296|1|V000013,101296,1,V000013,2472,LEND|SBL,202604,2026-04-03 00:00:00,2026-04-03 00:00:00,5,1495.25,0.00,1495.25,1495.25,1759.12,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG013,STD,daily_trade_details,Lending – Security Based Lending
101297|1|V000013,101297,1,V000013,2500,LEND|SBL,202604,2026-04-15 00:00:00,2026-04-15 00:00:00,5,1308.62,0.00,1308.62,1308.62,1539.55,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Lending – Security Based Lending
101298|1|V000013,101298,1,V000013,2444,EDK|,202604,2026-04-02 00:00:00,2026-04-02 00:00:00,4,496.73,0.00,496.73,496.73,584.39,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
101299|1|V000013,101299,1,V000013,2472,EDK|,202604,2026-04-26 00:00:00,2026-04-26 00:00:00,2,2347.19,0.00,2347.19,2347.19,2761.40,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG013,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
101300|1|V000014,101300,1,V000014,2542,OISC|,202604,2026-04-22 00:00:00,2026-04-22 00:00:00,2,2531.62,0.00,2531.62,2531.62,2978.38,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Managed Accounts — OISC
101301|1|V000014,101301,1,V000014,2507,OISC|,202604,2026-04-18 00:00:00,2026-04-18 00:00:00,1,845.99,0.00,845.99,845.99,995.28,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Managed Accounts — OISC
101302|1|V000014,101302,1,V000014,2549,OIS1|,202604,2026-04-21 00:00:00,2026-04-21 00:00:00,2,1090.78,0.00,1090.78,1090.78,1283.27,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Managed Accounts — OIS1
101303|1|V000014,101303,1,V000014,2514,OIS1|,202604,2026-04-23 00:00:00,2026-04-23 00:00:00,4,1085.57,0.00,1085.57,1085.57,1277.14,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Managed Accounts — OIS1
101304|1|V000014,101304,1,V000014,2570,MAP|,202604,2026-04-19 00:00:00,2026-04-19 00:00:00,3,1892.55,0.00,1892.55,1892.55,2226.53,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG020,STD,daily_trade_details,Managed Accounts — MAP
101305|1|V000014,101305,1,V000014,2570,MAP|,202604,2026-04-04 00:00:00,2026-04-04 00:00:00,4,989.15,0.00,989.15,989.15,1163.71,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG020,STD,daily_trade_details,Managed Accounts — MAP
101306|1|V000014,101306,1,V000014,2507,UMA|,202604,2026-04-21 00:00:00,2026-04-21 00:00:00,2,1440.64,0.00,1440.64,1440.64,1694.87,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Managed – Unified Managed Accounts
101307|1|V000014,101307,1,V000014,2528,UMA|,202604,2026-04-16 00:00:00,2026-04-16 00:00:00,3,1373.03,0.00,1373.03,1373.03,1615.33,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed – Unified Managed Accounts
101308|1|V000014,101308,1,V000014,2549,ATMF|,202604,2026-04-01 00:00:00,2026-04-01 00:00:00,3,772.23,0.00,772.23,772.23,908.50,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Trails – Mutual Funds
101309|1|V000014,101309,1,V000014,2507,ATMF|,202604,2026-04-05 00:00:00,2026-04-05 00:00:00,3,0.00,469.58,469.58,0.00,552.45,0.85,9H,false,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Trails – Mutual Funds
101310|1|V000014,101310,1,V000014,2556,MMKT|,202604,2026-04-25 00:00:00,2026-04-25 00:00:00,3,747.13,0.00,747.13,747.13,878.97,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Money Market Funds
101311|1|V000014,101311,1,V000014,2507,MMKT|,202604,2026-04-10 00:00:00,2026-04-10 00:00:00,2,2543.21,0.00,2543.21,2543.21,2992.01,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Cash Management – Money Market Funds
101312|1|V000014,101312,1,V000014,2528,PCS|,202604,2026-04-11 00:00:00,2026-04-11 00:00:00,5,2336.38,0.00,2336.38,2336.38,2748.68,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Situational Partnership
101313|1|V000014,101313,1,V000014,2528,PCS|,202604,2026-04-30 00:00:00,2026-04-30 00:00:00,1,0.00,710.65,710.65,0.00,836.05,0.85,9H,false,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Situational Partnership
101314|1|V000014,101314,1,V000014,2507,DAF|,202604,2026-04-21 00:00:00,2026-04-21 00:00:00,1,2212.33,0.00,2212.33,2212.33,2602.74,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Donor Advised Funds
101315|1|V000014,101315,1,V000014,2542,DAF|,202604,2026-04-08 00:00:00,2026-04-08 00:00:00,3,2453.06,0.00,2453.06,2453.06,2885.96,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Donor Advised Funds
101316|1|V000014,101316,1,V000014,2542,STRT|,202604,2026-04-26 00:00:00,2026-04-26 00:00:00,5,1820.09,0.00,1820.09,1820.09,2141.28,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Structured Products
101317|1|V000014,101317,1,V000014,2549,STRT|,202604,2026-04-05 00:00:00,2026-04-05 00:00:00,2,2320.29,0.00,2320.29,2320.29,2729.76,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Structured Products
101318|1|V000014,101318,1,V000014,2528,ELIS|OP,202604,2026-04-12 00:00:00,2026-04-12 00:00:00,3,740.87,0.00,740.87,740.87,871.61,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Options
101319|1|V000014,101319,1,V000014,2570,ELIS|OP,202604,2026-04-30 00:00:00,2026-04-30 00:00:00,1,1287.94,0.00,1287.94,1287.94,1515.23,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG020,STD,daily_trade_details,Options
101320|1|V000014,101320,1,V000014,2570,FGXX|,202604,2026-04-10 00:00:00,2026-04-10 00:00:00,2,1650.85,0.00,1650.85,1650.85,1942.18,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG020,STD,daily_trade_details,Fixed Income – Government Bonds
101321|1|V000014,101321,1,V000014,2542,FGXX|,202604,2026-04-09 00:00:00,2026-04-09 00:00:00,2,868.49,0.00,868.49,868.49,1021.76,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Fixed Income – Government Bonds
101322|1|V000014,101322,1,V000014,2563,FCCD|,202604,2026-04-07 00:00:00,2026-04-07 00:00:00,1,2527.28,0.00,2527.28,2527.28,2973.28,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Brokered CDs
101323|1|V000014,101323,1,V000014,2556,FCCD|,202604,2026-04-06 00:00:00,2026-04-06 00:00:00,5,2119.29,0.00,2119.29,2119.29,2493.29,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Brokered CDs
101324|1|V000014,101324,1,V000014,2549,FIX|,202604,2026-04-17 00:00:00,2026-04-17 00:00:00,3,2028.01,0.00,2028.01,2028.01,2385.89,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Life & Annuities — FIX
101325|1|V000014,101325,1,V000014,2556,FIX|,202604,2026-04-23 00:00:00,2026-04-23 00:00:00,3,1493.45,0.00,1493.45,1493.45,1757.00,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — FIX
101326|1|V000014,101326,1,V000014,2563,VARI|,202604,2026-04-16 00:00:00,2026-04-16 00:00:00,4,1897.37,0.00,1897.37,1897.37,2232.20,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — VARI
101327|1|V000014,101327,1,V000014,2535,VARI|,202604,2026-04-26 00:00:00,2026-04-26 00:00:00,5,1636.73,0.00,1636.73,1636.73,1925.56,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — VARI
101328|1|V000014,101328,1,V000014,2507,LIFE|,202604,2026-04-15 00:00:00,2026-04-15 00:00:00,2,776.56,0.00,776.56,776.56,913.60,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG011,STD,daily_trade_details,Life & Annuities — LIFE
101329|1|V000014,101329,1,V000014,2549,LIFE|,202604,2026-04-13 00:00:00,2026-04-13 00:00:00,5,802.77,0.00,802.77,802.77,944.43,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Life & Annuities — LIFE
101330|1|V000014,101330,1,V000014,2521,ALTI|,202604,2026-04-18 00:00:00,2026-04-18 00:00:00,1,2451.65,0.00,2451.65,2451.65,2884.29,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Alternative Investments
101331|1|V000014,101331,1,V000014,2521,ALTI|,202604,2026-04-17 00:00:00,2026-04-17 00:00:00,3,2028.73,0.00,2028.73,2028.73,2386.74,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Alternative Investments
101332|1|V000014,101332,1,V000014,2528,EDK|,202604,2026-04-20 00:00:00,2026-04-20 00:00:00,3,1643.11,0.00,1643.11,1643.11,1933.07,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
101333|1|V000014,101333,1,V000014,2549,EDK|,202604,2026-04-12 00:00:00,2026-04-12 00:00:00,4,1337.65,0.00,1337.65,1337.65,1573.70,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
101334|1|V000014,101334,1,V000014,2542,OISC|,202605,2026-05-08 00:00:00,2026-05-08 00:00:00,3,0.00,960.42,960.42,0.00,1129.91,0.85,9H,false,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Managed Accounts — OISC
101335|1|V000014,101335,1,V000014,2514,OISC|,202605,2026-05-27 00:00:00,2026-05-27 00:00:00,5,1165.32,0.00,1165.32,1165.32,1370.97,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Managed Accounts — OISC
101336|1|V000014,101336,1,V000014,2563,OIS1|,202605,2026-05-09 00:00:00,2026-05-09 00:00:00,2,1611.80,0.00,1611.80,1611.80,1896.24,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — OIS1
101337|1|V000014,101337,1,V000014,2514,OIS1|,202605,2026-05-18 00:00:00,2026-05-18 00:00:00,2,592.80,0.00,592.80,592.80,697.41,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Managed Accounts — OIS1
101338|1|V000014,101338,1,V000014,2542,MAP|,202605,2026-05-10 00:00:00,2026-05-10 00:00:00,3,778.62,0.00,778.62,778.62,916.02,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Managed Accounts — MAP
101339|1|V000014,101339,1,V000014,2528,MAP|,202605,2026-05-28 00:00:00,2026-05-28 00:00:00,5,1990.28,0.00,1990.28,1990.28,2341.51,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — MAP
101340|1|V000014,101340,1,V000014,2535,UMA|,202605,2026-05-27 00:00:00,2026-05-27 00:00:00,3,330.81,0.00,330.81,330.81,389.19,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed – Unified Managed Accounts
101341|1|V000014,101341,1,V000014,2549,UMA|,202605,2026-05-25 00:00:00,2026-05-25 00:00:00,1,2562.01,0.00,2562.01,2562.01,3014.13,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Managed – Unified Managed Accounts
101342|1|V000014,101342,1,V000014,2556,ATMF|,202605,2026-05-31 00:00:00,2026-05-31 00:00:00,2,1867.56,0.00,1867.56,1867.56,2197.13,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Mutual Funds
101343|1|V000014,101343,1,V000014,2549,ATMF|,202605,2026-05-07 00:00:00,2026-05-07 00:00:00,4,852.25,0.00,852.25,852.25,1002.65,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Trails – Mutual Funds
101344|1|V000014,101344,1,V000014,2528,MMKT|,202605,2026-05-25 00:00:00,2026-05-25 00:00:00,4,1538.42,0.00,1538.42,1538.42,1809.91,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Money Market Funds
