mr_id,advisor_sid,month_id,product_id,group_id,class_id,credited_amt,non_credited_amt,txn_count,distinct_accounts
V000010|202605|PRDP|,V000010,202605,PRDP|,cash_mgmt_prdp,RECURRING,1516.62,0.0,2,2
V000010|202605|STRT|,V000010,202605,STRT|,twhs_structured,NON_RECURRING,3911.04,0.0,2,2
V000010|202606|529T|,V000010,202606,529T|,plans_529,RECURRING,2571.36,0.0,2,2
V000010|202606|ALTI|,V000010,202606,ALTI|,alternative_investments,NON_RECURRING,3856.72,0.0,2,2
V000010|202606|ATMF|,V000010,202606,ATMF|,trails_mutual_funds,RECURRING,1888.88,2041.87,2,2
V000010|202606|DAF|,V000010,202606,DAF|,donor_advised_funds,RECURRING,1826.29,0.0,2,2
V000010|202606|EDK|,V000010,202606,EDK|,referrals_everyday_401k,NON_RECURRING,1801.67,0.0,2,2
V000010|202606|ELIS|EQ,V000010,202606,ELIS|EQ,twhs_equities,NON_RECURRING,1859.73,0.0,2,2
V000010|202606|ELIS|OP,V000010,202606,ELIS|OP,twhs_options,NON_RECURRING,3356.42,0.0,2,1
V000010|202606|FCCD|,V000010,202606,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,4528.5,0.0,2,2
V000010|202606|FCXX|,V000010,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,2687.35,0.0,2,2
V000010|202606|FGXX|,V000010,202606,FGXX|,twhs_fi_government,NON_RECURRING,1718.88,0.0,2,2
V000010|202606|FIX|,V000010,202606,FIX|,life_annuities,NON_RECURRING,3152.34,0.0,2,2
V000010|202606|FMXX|,V000010,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,2515.6,0.0,2,2
V000010|202606|LIFE|,V000010,202606,LIFE|,life_annuities,NON_RECURRING,1180.06,529.09,2,2
V000010|202606|MUFD|,V000010,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,2254.37,0.0,2,2
V000010|202606|OIS1|,V000010,202606,OIS1|,managed_accounts,RECURRING,2833.38,0.0,2,2
V000010|202606|PCS|,V000010,202606,PCS|,referrals_sit_partnership,RECURRING,1281.21,0.0,2,2
V000010|202606|PRDP|,V000010,202606,PRDP|,cash_mgmt_prdp,RECURRING,436.31,993.79,2,2
V000010|202606|STRT|,V000010,202606,STRT|,twhs_structured,NON_RECURRING,3569.21,0.0,2,2
V000011|202604|529T|,V000011,202604,529T|,plans_529,RECURRING,2298.56,0.0,1,1
V000011|202604|ADVA|,V000011,202604,ADVA|,trails_life_annuities,RECURRING,3153.78,0.0,2,2
V000011|202604|ALTI|,V000011,202604,ALTI|,alternative_investments,NON_RECURRING,852.86,1971.21,2,2
V000011|202604|ATMF|,V000011,202604,ATMF|,trails_mutual_funds,RECURRING,1855.92,364.74,2,2
V000011|202604|DAF|,V000011,202604,DAF|,donor_advised_funds,RECURRING,2534.02,0.0,2,2
V000011|202604|DCCR|,V000011,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,1243.6,0.0,1,1
V000011|202604|ELIS|EQ,V000011,202604,ELIS|EQ,twhs_equities,NON_RECURRING,3156.58,0.0,2,2
V000011|202604|ELIS|OP,V000011,202604,ELIS|OP,twhs_options,NON_RECURRING,1761.52,960.92,2,2
V000011|202604|FCXX|,V000011,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,3431.83,0.0,2,2
V000011|202604|FMXX|,V000011,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,1252.92,0.0,1,1
V000011|202604|JPMC|,V000011,202604,JPMC|,managed_accounts,RECURRING,2057.23,0.0,1,1
V000011|202604|LIFE|,V000011,202604,LIFE|,life_annuities,NON_RECURRING,2160.55,0.0,1,1
V000011|202604|MAP|,V000011,202604,MAP|,managed_accounts,RECURRING,2044.28,0.0,2,1
V000011|202604|MMKT|,V000011,202604,MMKT|,cash_mgmt_mmkt,RECURRING,869.51,0.0,1,1
V000011|202604|MUFD|,V000011,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,3669.93,0.0,2,2
V000011|202604|OIS1|,V000011,202604,OIS1|,managed_accounts,RECURRING,1430.4,0.0,1,1
V000011|202604|OISC|,V000011,202604,OISC|,managed_accounts,RECURRING,1710.85,0.0,2,2
V000011|202604|STRT|,V000011,202604,STRT|,twhs_structured,NON_RECURRING,1967.98,0.0,2,2
V000011|202604|VARI|,V000011,202604,VARI|,life_annuities,NON_RECURRING,1819.85,715.38,2,2
V000011|202605|529T|,V000011,202605,529T|,plans_529,RECURRING,2485.13,0.0,2,2
V000011|202605|ADVA|,V000011,202605,ADVA|,trails_life_annuities,RECURRING,3383.97,0.0,2,2
V000011|202605|ALTI|,V000011,202605,ALTI|,alternative_investments,NON_RECURRING,4603.66,0.0,2,2
V000011|202605|ATMF|,V000011,202605,ATMF|,trails_mutual_funds,RECURRING,2452.46,0.0,2,2
V000011|202605|DAF|,V000011,202605,DAF|,donor_advised_funds,RECURRING,2882.66,0.0,2,2
V000011|202605|DCCR|,V000011,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,1247.21,359.86,2,2
V000011|202605|ELIS|EQ,V000011,202605,ELIS|EQ,twhs_equities,NON_RECURRING,3420.99,0.0,2,2
V000011|202605|ELIS|OP,V000011,202605,ELIS|OP,twhs_options,NON_RECURRING,3536.95,0.0,2,2
V000011|202605|FCXX|,V000011,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,4337.78,0.0,2,2
V000011|202605|FMXX|,V000011,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,3277.83,0.0,2,2
V000011|202605|JPMC|,V000011,202605,JPMC|,managed_accounts,RECURRING,2311.31,0.0,2,2
V000011|202605|LIFE|,V000011,202605,LIFE|,life_annuities,NON_RECURRING,2847.62,0.0,2,2
V000011|202605|MAP|,V000011,202605,MAP|,managed_accounts,RECURRING,2817.01,0.0,2,2
V000011|202605|MMKT|,V000011,202605,MMKT|,cash_mgmt_mmkt,RECURRING,1923.84,0.0,2,2
V000011|202605|MUFD|,V000011,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,2028.4,0.0,2,2
V000011|202605|OIS1|,V000011,202605,OIS1|,managed_accounts,RECURRING,2233.31,0.0,2,2
V000011|202605|OISC|,V000011,202605,OISC|,managed_accounts,RECURRING,5256.76,0.0,3,3
V000011|202605|STRT|,V000011,202605,STRT|,twhs_structured,NON_RECURRING,5106.49,0.0,2,2
V000011|202605|VARI|,V000011,202605,VARI|,life_annuities,NON_RECURRING,3172.19,0.0,2,2
V000011|202606|529T|,V000011,202606,529T|,plans_529,RECURRING,995.77,2020.96,2,2
V000011|202606|ADVA|,V000011,202606,ADVA|,trails_life_annuities,RECURRING,3486.36,0.0,2,2
V000011|202606|ALTI|,V000011,202606,ALTI|,alternative_investments,NON_RECURRING,2111.63,0.0,2,2
V000011|202606|ATMF|,V000011,202606,ATMF|,trails_mutual_funds,RECURRING,2715.43,0.0,2,2
V000011|202606|DAF|,V000011,202606,DAF|,donor_advised_funds,RECURRING,2834.34,0.0,2,2
V000011|202606|DCCR|,V000011,202606,DCCR|,defined_contribution_advisory,NON_RECURRING,5130.06,0.0,2,2
V000011|202606|ELIS|EQ,V000011,202606,ELIS|EQ,twhs_equities,NON_RECURRING,3337.42,0.0,2,2
V000011|202606|ELIS|OP,V000011,202606,ELIS|OP,twhs_options,NON_RECURRING,4615.13,0.0,2,2
V000011|202606|FCXX|,V000011,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,2749.37,0.0,2,2
V000011|202606|FMXX|,V000011,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,3128.94,0.0,2,2
V000011|202606|JPMC|,V000011,202606,JPMC|,managed_accounts,RECURRING,2833.13,0.0,2,2
V000011|202606|LIFE|,V000011,202606,LIFE|,life_annuities,NON_RECURRING,1676.08,0.0,2,2
V000011|202606|MAP|,V000011,202606,MAP|,managed_accounts,RECURRING,1510.65,0.0,2,2
V000011|202606|MMKT|,V000011,202606,MMKT|,cash_mgmt_mmkt,RECURRING,2388.92,519.14,2,2
V000011|202606|MUFD|,V000011,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,676.18,734.52,2,2
V000011|202606|OIS1|,V000011,202606,OIS1|,managed_accounts,RECURRING,2770.01,0.0,2,2
V000011|202606|OISC|,V000011,202606,OISC|,managed_accounts,RECURRING,3755.05,0.0,3,3
V000011|202606|STRT|,V000011,202606,STRT|,twhs_structured,NON_RECURRING,2335.16,0.0,2,1
V000011|202606|VARI|,V000011,202606,VARI|,life_annuities,NON_RECURRING,2899.92,0.0,2,2
V000012|202604|529T|,V000012,202604,529T|,plans_529,RECURRING,1480.69,0.0,1,1
V000012|202604|ADVA|,V000012,202604,ADVA|,trails_life_annuities,RECURRING,1428.94,0.0,1,1
V000012|202604|ALTI|,V000012,202604,ALTI|,alternative_investments,NON_RECURRING,0.0,1297.74,1,1
V000012|202604|DCCR|,V000012,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,1808.34,0.0,1,1
V000012|202604|FCCD|,V000012,202604,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,2889.37,0.0,2,2
V000012|202604|FCOT|,V000012,202604,FCOT|,twhs_fi_other,NON_RECURRING,2927.1,0.0,2,2
V000012|202604|FGXX|,V000012,202604,FGXX|,twhs_fi_government,NON_RECURRING,2144.91,0.0,2,2
V000012|202604|FIX|,V000012,202604,FIX|,life_annuities,NON_RECURRING,2054.68,0.0,2,2
V000012|202604|FMXX|,V000012,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,3409.16,0.0,2,2
V000012|202604|JPMC|,V000012,202604,JPMC|,managed_accounts,RECURRING,2267.88,0.0,2,2
V000012|202604|LEND|SBL,V000012,202604,LEND|SBL,lending_sbl,NON_RECURRING,996.44,0.0,1,1
V000012|202604|LIFE|,V000012,202604,LIFE|,life_annuities,NON_RECURRING,2883.72,0.0,2,2
V000012|202604|MAP|,V000012,202604,MAP|,managed_accounts,RECURRING,2135.67,0.0,2,2
V000012|202604|MMKT|,V000012,202604,MMKT|,cash_mgmt_mmkt,RECURRING,1361.66,0.0,2,2
V000012|202604|OIS1|,V000012,202604,OIS1|,managed_accounts,RECURRING,0.0,786.14,1,1
V000012|202604|PRDP|,V000012,202604,PRDP|,cash_mgmt_prdp,RECURRING,3306.93,0.0,2,2
V000012|202605|529T|,V000012,202605,529T|,plans_529,RECURRING,3638.4,0.0,2,2
V000012|202605|ADVA|,V000012,202605,ADVA|,trails_life_annuities,RECURRING,2445.23,0.0,2,2
V000012|202605|ALTI|,V000012,202605,ALTI|,alternative_investments,NON_RECURRING,4602.82,0.0,2,2
V000012|202605|DCCR|,V000012,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,2581.63,0.0,2,2
V000012|202605|EDK|,V000012,202605,EDK|,referrals_everyday_401k,NON_RECURRING,2260.51,2141.63,2,2
V000012|202605|FCCD|,V000012,202605,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,2555.44,422.5,2,2
V000012|202605|FCOT|,V000012,202605,FCOT|,twhs_fi_other,NON_RECURRING,1526.78,0.0,2,2
V000012|202605|FCXX|,V000012,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,588.88,1970.93,2,1
V000012|202605|FGXX|,V000012,202605,FGXX|,twhs_fi_government,NON_RECURRING,4276.67,0.0,2,2
V000012|202605|FIX|,V000012,202605,FIX|,life_annuities,NON_RECURRING,3617.02,0.0,2,2
V000012|202605|FMXX|,V000012,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,2246.88,0.0,2,2
V000012|202605|JPMC|,V000012,202605,JPMC|,managed_accounts,RECURRING,3123.66,0.0,2,2
V000012|202605|LEND|SBL,V000012,202605,LEND|SBL,lending_sbl,NON_RECURRING,3976.02,0.0,2,2
V000012|202605|LIFE|,V000012,202605,LIFE|,life_annuities,NON_RECURRING,3612.0,0.0,2,2
V000012|202605|MAP|,V000012,202605,MAP|,managed_accounts,RECURRING,1614.56,0.0,2,2
V000012|202605|MMKT|,V000012,202605,MMKT|,cash_mgmt_mmkt,RECURRING,2659.87,0.0,2,2
V000012|202605|OIS1|,V000012,202605,OIS1|,managed_accounts,RECURRING,2015.49,0.0,2,2
V000012|202605|PRDP|,V000012,202605,PRDP|,cash_mgmt_prdp,RECURRING,2164.78,0.0,2,2
V000012|202606|529T|,V000012,202606,529T|,plans_529,RECURRING,3643.17,0.0,2,2
V000012|202606|ADVA|,V000012,202606,ADVA|,trails_life_annuities,RECURRING,874.34,0.0,2,2
V000012|202606|ALTI|,V000012,202606,ALTI|,alternative_investments,NON_RECURRING,2911.81,0.0,2,2
V000012|202606|DCCR|,V000012,202606,DCCR|,defined_contribution_advisory,NON_RECURRING,3985.83,0.0,2,2
V000012|202606|EDK|,V000012,202606,EDK|,referrals_everyday_401k,NON_RECURRING,2921.06,0.0,2,2
V000012|202606|FCCD|,V000012,202606,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,2781.52,0.0,2,1
V000012|202606|FCOT|,V000012,202606,FCOT|,twhs_fi_other,NON_RECURRING,3544.74,0.0,2,2
V000012|202606|FCXX|,V000012,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,2920.76,0.0,2,2
V000012|202606|FGXX|,V000012,202606,FGXX|,twhs_fi_government,NON_RECURRING,2169.76,0.0,2,2
V000012|202606|FIX|,V000012,202606,FIX|,life_annuities,NON_RECURRING,1675.98,0.0,2,2
V000012|202606|FMXX|,V000012,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,2746.39,0.0,2,1
V000012|202606|JPMC|,V000012,202606,JPMC|,managed_accounts,RECURRING,4476.15,0.0,2,1
V000012|202606|LEND|SBL,V000012,202606,LEND|SBL,lending_sbl,NON_RECURRING,1986.49,0.0,2,2
V000012|202606|LIFE|,V000012,202606,LIFE|,life_annuities,NON_RECURRING,1037.54,0.0,2,2
V000012|202606|MAP|,V000012,202606,MAP|,managed_accounts,RECURRING,1812.92,0.0,2,2
V000012|202606|MMKT|,V000012,202606,MMKT|,cash_mgmt_mmkt,RECURRING,3223.97,0.0,2,1
V000012|202606|OIS1|,V000012,202606,OIS1|,managed_accounts,RECURRING,2441.61,0.0,2,2
V000012|202606|PRDP|,V000012,202606,PRDP|,cash_mgmt_prdp,RECURRING,4151.4,0.0,2,2
V000013|202604|529T|,V000013,202604,529T|,plans_529,RECURRING,2026.28,713.41,2,2
V000013|202604|ADVA|,V000013,202604,ADVA|,trails_life_annuities,RECURRING,3534.74,0.0,2,2
V000013|202604|ALTI|,V000013,202604,ALTI|,alternative_investments,NON_RECURRING,2036.0,0.0,2,2
V000013|202604|DAF|,V000013,202604,DAF|,donor_advised_funds,RECURRING,898.15,0.0,2,2
V000013|202604|DCCR|,V000013,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,5021.67,0.0,2,2
V000013|202604|EDK|,V000013,202604,EDK|,referrals_everyday_401k,NON_RECURRING,3671.69,0.0,2,2
V000013|202604|ELIS|OP,V000013,202604,ELIS|OP,twhs_options,NON_RECURRING,720.14,1860.8,2,2
V000013|202604|FCXX|,V000013,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,1878.71,0.0,2,2
V000013|202604|FIX|,V000013,202604,FIX|,life_annuities,NON_RECURRING,2235.72,0.0,2,2
V000013|202604|ITMF|,V000013,202604,ITMF|,trails_life_annuities,RECURRING,2853.98,0.0,2,2
V000013|202604|LEND|MGN,V000013,202604,LEND|MGN,lending_margin,NON_RECURRING,2694.42,0.0,2,1
V000013|202604|LEND|SBL,V000013,202604,LEND|SBL,lending_sbl,NON_RECURRING,2669.22,0.0,2,2
V000013|202604|LIFE|,V000013,202604,LIFE|,life_annuities,NON_RECURRING,3372.94,0.0,2,2
V000013|202604|MMKT|,V000013,202604,MMKT|,cash_mgmt_mmkt,RECURRING,2697.08,0.0,2,2
V000013|202604|OIS1|,V000013,202604,OIS1|,managed_accounts,RECURRING,2898.56,0.0,2,2
V000013|202604|OISC|,V000013,202604,OISC|,managed_accounts,RECURRING,1390.15,0.0,2,2
V000013|202604|PRDP|,V000013,202604,PRDP|,cash_mgmt_prdp,RECURRING,3330.09,0.0,2,2
V000013|202604|STRT|,V000013,202604,STRT|,twhs_structured,NON_RECURRING,563.68,715.17,2,2
V000013|202604|UMA|,V000013,202604,UMA|,managed_uma,RECURRING,3177.38,0.0,2,2
V000013|202604|VARI|,V000013,202604,VARI|,life_annuities,NON_RECURRING,2269.41,0.0,2,1
V000014|202604|ADVA|,V000014,202604,ADVA|,trails_life_annuities,RECURRING,4148.88,0.0,2,1
V000014|202604|ATMF|,V000014,202604,ATMF|,trails_mutual_funds,RECURRING,1781.17,0.0,2,2
V000014|202604|EDK|,V000014,202604,EDK|,referrals_everyday_401k,NON_RECURRING,2870.57,0.0,2,2
V000014|202604|ELIS|EQ,V000014,202604,ELIS|EQ,twhs_equities,NON_RECURRING,2865.29,0.0,2,2
V000014|202604|FCCD|,V000014,202604,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,1715.96,0.0,2,2
V000014|202604|ITMF|,V000014,202604,ITMF|,trails_life_annuities,RECURRING,2889.48,0.0,2,2
V000014|202604|JPMC|,V000014,202604,JPMC|,managed_accounts,RECURRING,1599.36,0.0,2,2
V000014|202604|LEND|MGN,V000014,202604,LEND|MGN,lending_margin,NON_RECURRING,1454.86,0.0,2,2
V000014|202604|LIFE|,V000014,202604,LIFE|,life_annuities,NON_RECURRING,2556.39,0.0,2,2
V000014|202604|MMKT|,V000014,202604,MMKT|,cash_mgmt_mmkt,RECURRING,2210.85,0.0,2,2
V000014|202604|MUFD|,V000014,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,4543.38,0.0,2,2
V000014|202604|OIS1|,V000014,202604,OIS1|,managed_accounts,RECURRING,2267.6,2249.63,2,2
V000014|202604|PRDP|,V000014,202604,PRDP|,cash_mgmt_prdp,RECURRING,2803.87,0.0,2,2
V000014|202604|STRT|,V000014,202604,STRT|,twhs_structured,NON_RECURRING,2843.92,0.0,2,2
V000014|202604|VARI|,V000014,202604,VARI|,life_annuities,NON_RECURRING,3158.49,0.0,2,2
V000014|202605|ADVA|,V000014,202605,ADVA|,trails_life_annuities,RECURRING,773.28,486.02,2,2
V000014|202605|ATMF|,V000014,202605,ATMF|,trails_mutual_funds,RECURRING,2514.83,0.0,2,2
V000014|202605|EDK|,V000014,202605,EDK|,referrals_everyday_401k,NON_RECURRING,3368.32,0.0,2,2
V000014|202605|ELIS|EQ,V000014,202605,ELIS|EQ,twhs_equities,NON_RECURRING,3168.3,0.0,2,2
V000014|202605|FCCD|,V000014,202605,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,3514.63,0.0,2,2
V000014|202605|ITMF|,V000014,202605,ITMF|,trails_life_annuities,RECURRING,2220.35,0.0,2,2
V000014|202605|JPMC|,V000014,202605,JPMC|,managed_accounts,RECURRING,3082.35,0.0,2,2
V000014|202605|LEND|MGN,V000014,202605,LEND|MGN,lending_margin,NON_RECURRING,2497.75,0.0,2,2
V000014|202605|LIFE|,V000014,202605,LIFE|,life_annuities,NON_RECURRING,3509.5,0.0,2,2
V000014|202605|MMKT|,V000014,202605,MMKT|,cash_mgmt_mmkt,RECURRING,5050.37,0.0,2,2
V000014|202605|MUFD|,V000014,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,3041.65,0.0,2,1
V000014|202605|OIS1|,V000014,202605,OIS1|,managed_accounts,RECURRING,2646.62,0.0,2,2
V000014|202605|PRDP|,V000014,202605,PRDP|,cash_mgmt_prdp,RECURRING,2289.76,735.52,2,2
V000014|202605|STRT|,V000014,202605,STRT|,twhs_structured,NON_RECURRING,4422.71,0.0,2,1
V000014|202605|VARI|,V000014,202605,VARI|,life_annuities,NON_RECURRING,4292.46,0.0,2,2
V000014|202606|ADVA|,V000014,202606,ADVA|,trails_life_annuities,RECURRING,2242.61,0.0,2,2
V000014|202606|ATMF|,V000014,202606,ATMF|,trails_mutual_funds,RECURRING,2683.21,0.0,2,2
V000014|202606|EDK|,V000014,202606,EDK|,referrals_everyday_401k,NON_RECURRING,2599.52,0.0,2,1
V000014|202606|ELIS|EQ,V000014,202606,ELIS|EQ,twhs_equities,NON_RECURRING,2783.51,0.0,2,2
V000014|202606|FCCD|,V000014,202606,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,4167.58,0.0,2,2
V000014|202606|ITMF|,V000014,202606,ITMF|,trails_life_annuities,RECURRING,1325.04,0.0,2,2
V000014|202606|JPMC|,V000014,202606,JPMC|,managed_accounts,RECURRING,1337.65,927.94,2,2
V000014|202606|LEND|MGN,V000014,202606,LEND|MGN,lending_margin,NON_RECURRING,1205.69,0.0,2,2
V000014|202606|LIFE|,V000014,202606,LIFE|,life_annuities,NON_RECURRING,2118.08,0.0,2,2
V000014|202606|MMKT|,V000014,202606,MMKT|,cash_mgmt_mmkt,RECURRING,4279.78,0.0,2,2
V000014|202606|MUFD|,V000014,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,1279.15,1049.98,2,2
V000014|202606|OIS1|,V000014,202606,OIS1|,managed_accounts,RECURRING,3671.84,0.0,2,2
V000014|202606|PRDP|,V000014,202606,PRDP|,cash_mgmt_prdp,RECURRING,2472.04,0.0,2,2
V000014|202606|STRT|,V000014,202606,STRT|,twhs_structured,NON_RECURRING,2903.44,0.0,2,2
V000014|202606|VARI|,V000014,202606,VARI|,life_annuities,NON_RECURRING,2056.41,0.0,2,2
V000015|202604|529T|,V000015,202604,529T|,plans_529,RECURRING,1415.11,0.0,2,2
V000015|202604|ALTI|,V000015,202604,ALTI|,alternative_investments,NON_RECURRING,1993.95,0.0,2,2
V000015|202604|ATMF|,V000015,202604,ATMF|,trails_mutual_funds,RECURRING,4104.62,0.0,2,2
V000015|202604|DAF|,V000015,202604,DAF|,donor_advised_funds,RECURRING,3403.07,0.0,2,2
V000015|202604|DCCR|,V000015,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,2459.52,1043.75,2,2
V000015|202604|EDK|,V000015,202604,EDK|,referrals_everyday_401k,NON_RECURRING,2759.71,0.0,2,2
V000015|202604|FCXX|,V000015,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,1791.96,0.0,2,1
V000015|202604|FGXX|,V000015,202604,FGXX|,twhs_fi_government,NON_RECURRING,2802.07,0.0,2,2
V000015|202604|FMXX|,V000015,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,1995.6,0.0,2,2
V000015|202604|ITMF|,V000015,202604,ITMF|,trails_life_annuities,RECURRING,4276.52,0.0,2,1
V000015|202604|LEND|SBL,V000015,202604,LEND|SBL,lending_sbl,NON_RECURRING,2503.83,0.0,2,2
V000015|202604|LIFE|,V000015,202604,LIFE|,life_annuities,NON_RECURRING,5080.48,0.0,2,2
V000015|202604|MAP|,V000015,202604,MAP|,managed_accounts,RECURRING,3273.76,0.0,2,2
V000015|202604|MMKT|,V000015,202604,MMKT|,cash_mgmt_mmkt,RECURRING,4170.06,0.0,2,2
V000015|202604|MUFD|,V000015,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,2718.16,0.0,2,2
V000015|202604|OIS1|,V000015,202604,OIS1|,managed_accounts,RECURRING,3990.56,0.0,2,1
V000015|202604|PCS|,V000015,202604,PCS|,referrals_sit_partnership,RECURRING,1698.6,0.0,2,2
V000015|202604|PRDP|,V000015,202604,PRDP|,cash_mgmt_prdp,RECURRING,3283.35,0.0,2,2
V000015|202604|UMA|,V000015,202604,UMA|,managed_uma,RECURRING,2681.56,0.0,2,2
V000015|202605|529T|,V000015,202605,529T|,plans_529,RECURRING,3546.86,0.0,2,2
V000015|202605|ALTI|,V000015,202605,ALTI|,alternative_investments,NON_RECURRING,2220.62,0.0,2,2
V000015|202605|ATMF|,V000015,202605,ATMF|,trails_mutual_funds,RECURRING,2374.93,0.0,2,2
V000015|202605|DAF|,V000015,202605,DAF|,donor_advised_funds,RECURRING,3395.53,0.0,2,2
V000015|202605|DCCR|,V000015,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,3307.71,0.0,2,2
V000015|202605|EDK|,V000015,202605,EDK|,referrals_everyday_401k,NON_RECURRING,2579.68,0.0,2,2
V000015|202605|FCXX|,V000015,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,3713.57,0.0,2,2
V000015|202605|FGXX|,V000015,202605,FGXX|,twhs_fi_government,NON_RECURRING,2159.23,0.0,2,2
V000015|202605|FMXX|,V000015,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,2869.37,0.0,2,2
V000015|202605|ITMF|,V000015,202605,ITMF|,trails_life_annuities,RECURRING,2825.45,0.0,2,2
V000015|202605|LEND|SBL,V000015,202605,LEND|SBL,lending_sbl,NON_RECURRING,1832.07,0.0,2,2
V000015|202605|LIFE|,V000015,202605,LIFE|,life_annuities,NON_RECURRING,3641.94,0.0,2,2
V000015|202605|MAP|,V000015,202605,MAP|,managed_accounts,RECURRING,1508.89,471.22,2,2
V000015|202605|MMKT|,V000015,202605,MMKT|,cash_mgmt_mmkt,RECURRING,2449.99,0.0,2,2
V000015|202605|MUFD|,V000015,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,3269.66,0.0,2,2
V000015|202605|OIS1|,V000015,202605,OIS1|,managed_accounts,RECURRING,2652.12,0.0,2,2
V000015|202605|PCS|,V000015,202605,PCS|,referrals_sit_partnership,RECURRING,963.47,0.0,2,2
V000015|202605|PRDP|,V000015,202605,PRDP|,cash_mgmt_prdp,RECURRING,3567.69,0.0,2,2
V000015|202605|UMA|,V000015,202605,UMA|,managed_uma,RECURRING,3890.84,0.0,2,2
V000015|202606|529T|,V000015,202606,529T|,plans_529,RECURRING,3537.07,0.0,2,2
V000015|202606|ALTI|,V000015,202606,ALTI|,alternative_investments,NON_RECURRING,1540.59,0.0,2,2
V000015|202606|ATMF|,V000015,202606,ATMF|,trails_mutual_funds,RECURRING,2772.07,0.0,2,2
V000015|202606|DAF|,V000015,202606,DAF|,donor_advised_funds,RECURRING,4303.58,0.0,2,2
V000015|202606|DCCR|,V000015,202606,DCCR|,defined_contribution_advisory,NON_RECURRING,3362.76,0.0,2,2
V000015|202606|EDK|,V000015,202606,EDK|,referrals_everyday_401k,NON_RECURRING,2971.1,0.0,2,2
V000015|202606|FCXX|,V000015,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,2589.6,0.0,2,2
V000015|202606|FGXX|,V000015,202606,FGXX|,twhs_fi_government,NON_RECURRING,3090.01,0.0,2,1
V000015|202606|FMXX|,V000015,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,2594.87,0.0,2,2
V000015|202606|ITMF|,V000015,202606,ITMF|,trails_life_annuities,RECURRING,3591.93,0.0,2,2
V000015|202606|LEND|SBL,V000015,202606,LEND|SBL,lending_sbl,NON_RECURRING,3960.34,0.0,2,1
V000015|202606|LIFE|,V000015,202606,LIFE|,life_annuities,NON_RECURRING,2909.42,0.0,2,2
V000015|202606|MAP|,V000015,202606,MAP|,managed_accounts,RECURRING,2771.56,0.0,2,2
V000015|202606|MMKT|,V000015,202606,MMKT|,cash_mgmt_mmkt,RECURRING,1447.66,0.0,2,2
V000015|202606|MUFD|,V000015,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,1991.48,0.0,2,2
V000015|202606|OIS1|,V000015,202606,OIS1|,managed_accounts,RECURRING,3766.3,0.0,2,2
V000015|202606|PCS|,V000015,202606,PCS|,referrals_sit_partnership,RECURRING,963.17,0.0,2,1
V000015|202606|PRDP|,V000015,202606,PRDP|,cash_mgmt_prdp,RECURRING,2008.77,0.0,2,2
V000015|202606|UMA|,V000015,202606,UMA|,managed_uma,RECURRING,4592.24,0.0,2,2
V000016|202604|ADVA|,V000016,202604,ADVA|,trails_life_annuities,RECURRING,3563.19,0.0,2,2
